"country_name","country_code","anio","tasa de inflacion"
"posterior al dividendo demográfico","PST",2023,5.97537513844244
"Polinesia Francesa","PYF",2000,2.85720915835998
"Polinesia Francesa","PYF",2010,-0.287103184096253
"Polinesia Francesa","PYF",2023,3.95501085276079
"Qatar","QAT",2000,32.654614947218
"Qatar","QAT",2010,6.9793298939115
"Qatar","QAT",2023,-10.693481450613
"Rumania","ROU",2000,43.1808548123815
"Rumania","ROU",2010,5.93211185989944
"Rumania","ROU",2023,12.7699377919606
"Federación de Rusia","RUS",2000,37.6979282123097
"Federación de Rusia","RUS",2010,14.1911095688207
"Federación de Rusia","RUS",2023,7.99857099742052
"Rwanda","RWA",2000,3.27539722143884
"Rwanda","RWA",2010,3.18717431895028
"Rwanda","RWA",2023,11.9488360924784
"Asia meridional","SAS",2000,4.05870193930791
"Asia meridional","SAS",2010,9.42649663510652
"Asia meridional","SAS",2023,5.06154528273138
"Arabia Saudita","SAU",2000,11.9091729389784
"Arabia Saudita","SAU",2010,17.19132715029
"Arabia Saudita","SAU",2023,-2.18444626235993
"Sudán","SDN",2000,9.8531369204179
"Sudán","SDN",2010,22.6694192116219
"Sudán","SDN",2023,29.6896698556388
"Senegal","SEN",2000,1.3086598487922
"Senegal","SEN",2010,1.60441579019933
"Senegal","SEN",2023,3.05250609372929
"Singapur","SGP",2000,3.86347751783269
"Singapur","SGP",2010,1.10780871344616
"Singapur","SGP",2023,-5.0186426400397
"Islas Salomón","SLB",2000,5.55906379443005
"Islas Salomón","SLB",2010,1.74527790331425
"Islas Salomón","SLB",2023,6.07879338818262
"Sierra Leona","SLE",2000,3.28114119476479
"Sierra Leona","SLE",2010,19.1231180041057
"Sierra Leona","SLE",2023,29.117773087124
"El Salvador","SLV",2000,3.27263167049688
"El Salvador","SLV",2010,2.59792051504036
"El Salvador","SLV",2023,2.59374849301966
"San Marino","SMR",2000,2.56773358739586
"San Marino","SMR",2010,1.43035574550051
"San Marino","SMR",2023,NA
"República Federal de Somalia","SOM",2000,14.6097983166147
"República Federal de Somalia","SOM",2010,-15.3469023050107
"República Federal de Somalia","SOM",2023,4.66592261262724
"Serbia","SRB",2000,79.2183508682465
"Serbia","SRB",2010,4.95030895713286
"Serbia","SRB",2023,13.8402321392915
"África al sur del Sahara (excluido altos ingresos)","SSA",2000,9.18219141567356
"África al sur del Sahara (excluido altos ingresos)","SSA",2010,5.64097124955398
"África al sur del Sahara (excluido altos ingresos)","SSA",2023,5.4727381368621
"Sudán del Sur","SSD",2000,NA
"Sudán del Sur","SSD",2010,12.9264024311492
"Sudán del Sur","SSD",2023,NA
"África al sur del Sahara","SSF",2000,8.5066010783456
"África al sur del Sahara","SSF",2010,5.5803508327402
"África al sur del Sahara","SSF",2023,5.4727381368621
"Pequeños Estados","SST",2000,2.56773358739586
"Pequeños Estados","SST",2010,1.81653769106526
"Pequeños Estados","SST",2023,5.27725464427249
"Santo Tomé y Príncipe","STP",2000,9.97601520165648
"Santo Tomé y Príncipe","STP",2010,6.96532412446513
"Santo Tomé y Príncipe","STP",2023,21.6884761062027
"Suriname","SUR",2000,60.7428213798917
"Suriname","SUR",2010,7.19655419062693
"Suriname","SUR",2023,32.2686064902092
"República Eslovaca","SVK",2000,9.68118082125189
"República Eslovaca","SVK",2010,0.470528553269702
"República Eslovaca","SVK",2023,10.1401001625624
"Eslovenia","SVN",2000,5.53606175369798
"Eslovenia","SVN",2010,-0.491469444600767
"Eslovenia","SVN",2023,10.0501066773753
"Suecia","SWE",2000,1.57193732655526
"Suecia","SWE",2010,1.03025947649304
"Suecia","SWE",2023,6.03613421896053
"Eswatini","SWZ",2000,25.3429418650122
"Eswatini","SWZ",2010,3.19717535038886
"Eswatini","SWZ",2023,5.87569998323512
"Sint Maarten (Dutch part)","SXM",2000,NA
"Sint Maarten (Dutch part)","SXM",2010,1.12875903023384
"Sint Maarten (Dutch part)","SXM",2023,2.02312138728323
"Seychelles","SYC",2000,1.25194515123741
"Seychelles","SYC",2010,-2.11971044632016
"Seychelles","SYC",2023,4.08934911219852
"República Árabe Siria","SYR",2000,9.70098596983003
"República Árabe Siria","SYR",2010,6.8992650940543
"República Árabe Siria","SYR",2023,120.323436768256
"Islas Turcas y Caicos","TCA",2000,NA
"Islas Turcas y Caicos","TCA",2010,-3.28315695879289
"Islas Turcas y Caicos","TCA",2023,0.466757158704098
"Chad","TCD",2000,5.28980485990252
"Chad","TCD",2010,5.52309002734579
"Chad","TCD",2023,0.0997449105456667
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA",2000,2.99889591177187
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA",2010,4.37088436444888
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA",2023,6.07879338818262
"Europa y Asia central (BIRF y la AIF)","TEC",2000,25.3131431205105
"Europa y Asia central (BIRF y la AIF)","TEC",2010,7.00928360259741
"Europa y Asia central (BIRF y la AIF)","TEC",2023,8.04676215128896
"Togo","TGO",2000,10.0494567461461
"Togo","TGO",2010,-0.0933359947250096
"Togo","TGO",2023,2.59456529883668
"Tailandia","THA",2000,1.33104995932025
"Tailandia","THA",2010,4.08098922673743
"Tailandia","THA",2023,1.27492169842496
"Tayikistán","TJK",2000,22.631873605948
"Tayikistán","TJK",2010,12.4616677349709
"Tayikistán","TJK",2023,3.74356638768386
"Turkmenistán","TKM",2000,23.4645481936837
"Turkmenistán","TKM",2010,2.30608815331743
"Turkmenistán","TKM",2023,-3.2837127112537
"América Latina y el Caribe (BIRF y la AIF)","TLA",2000,5.60606514085735
"América Latina y el Caribe (BIRF y la AIF)","TLA",2010,5.58059737402084
"América Latina y el Caribe (BIRF y la AIF)","TLA",2023,3.94812063069844
"Timor-Leste","TLS",2000,2.99889591177187
"Timor-Leste","TLS",2010,10.9637989502854
"Timor-Leste","TLS",2023,-20.8266904790689
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN",2000,11.5039241350481
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN",2010,10.1068646295721
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN",2023,4.64230550656769
"Tonga","TON",2000,2.63973022261635
"Tonga","TON",2010,7.72158550397988
"Tonga","TON",2023,-0.0224814076680673
"Asia meridional (BIRF y la AIF)","TSA",2000,4.05870193930791
"Asia meridional (BIRF y la AIF)","TSA",2010,9.42649663510652
"Asia meridional (BIRF y la AIF)","TSA",2023,5.06154528273138
"África al sur del Sahara (BIRF y la AIF)","TSS",2000,8.5066010783456
"África al sur del Sahara (BIRF y la AIF)","TSS",2010,5.5803508327402
"África al sur del Sahara (BIRF y la AIF)","TSS",2023,5.4727381368621
"Trinidad y Tobago","TTO",2000,12.0431530642792
"Trinidad y Tobago","TTO",2010,12.7333361257462
"Trinidad y Tobago","TTO",2023,-11.904412784526
"Túnez","TUN",2000,3.28357941152886
"Túnez","TUN",2010,9.46502454900151
"Túnez","TUN",2023,7.27160228165806
"Turquía","TUR",2000,49.3607762430324
"Turquía","TUR",2010,7.00928360259741
"Turquía","TUR",2023,68.233934158098
"Tuvalu","TUV",2000,14.4533616980466
"Tuvalu","TUV",2010,-0.568181818181813
"Tuvalu","TUV",2023,6.0040987048763
"Tanzanía","TZA",2000,8.20110424713742
"Tanzanía","TZA",2010,9.42871625296149
"Tanzanía","TZA",2023,2.74821189393757
"Uganda","UGA",2000,11.1173058824862
"Uganda","UGA",2010,5.63761163813462
"Uganda","UGA",2023,6.74801516641013
"Ucrania","UKR",2000,27.5014120289019
"Ucrania","UKR",2010,13.6732282073329
"Ucrania","UKR",2023,19.8744638547436
"Ingreso mediano alto","UMC",2000,8.85521685144839
"Ingreso mediano alto","UMC",2010,5.91958051283983
"Ingreso mediano alto","UMC",2023,4.6840299599978
"Uruguay","URY",2000,3.53930849282203
"Uruguay","URY",2010,5.74685698442181
"Uruguay","URY",2023,3.41312548351563
"Estados Unidos","USA",2000,2.26519517470729
"Estados Unidos","USA",2010,1.21528668332607
"Estados Unidos","USA",2023,3.59839135378085
"Uzbekistán","UZB",2000,47.2926152132159
"Uzbekistán","UZB",2010,48.5816899500968
"Uzbekistán","UZB",2023,13.823039902276
"San Vicente y las Granadinas","VCT",2000,7.76171479001309
"San Vicente y las Granadinas","VCT",2010,5.58059737402084
"San Vicente y las Granadinas","VCT",2023,2.91400510607961
"Venezuela","VEN",2000,29.4528251104893
"Venezuela","VEN",2010,45.9432686985893
"Venezuela","VEN",2023,NA
"Islas Vírgenes Británicas","VGB",2000,NA
"Islas Vírgenes Británicas","VGB",2010,NA
"Islas Vírgenes Británicas","VGB",2023,NA
"Islas Vírgenes (EE.UU.)","VIR",2000,NA
"Islas Vírgenes (EE.UU.)","VIR",2010,2.31766890279064
"Islas Vírgenes (EE.UU.)","VIR",2023,NA
"Viet Nam","VNM",2000,3.40882766527606
"Viet Nam","VNM",2010,42.3032672488557
"Viet Nam","VNM",2023,2.09339091583757
"Vanuatu","VUT",2000,2.17897058141293
"Vanuatu","VUT",2010,1.47170880333948
"Vanuatu","VUT",2023,13.9414210062978
"Mundo","WLD",2000,4.93680801156091
"Mundo","WLD",2010,4.22978499907929
"Mundo","WLD",2023,5.27725464427249
"Samoa","WSM",2000,2.07489862101478
"Samoa","WSM",2010,-5.14594346625773
"Samoa","WSM",2023,8.08917302447858
"Kosovo","XKX",2000,NA
"Kosovo","XKX",2010,6.39240138953099
"Kosovo","XKX",2023,4.56378849304579
"Yemen, Rep. del","YEM",2000,23.3460519238341
"Yemen, Rep. del","YEM",2010,23.6162920119051
"Yemen, Rep. del","YEM",2023,NA
"Sudáfrica","ZAF",2000,9.18219141567356
"Sudáfrica","ZAF",2010,6.12843243160444
"Sudáfrica","ZAF",2023,4.80427142694981
"Zambia","ZMB",2000,32.6138705117288
"Zambia","ZMB",2010,13.9509131934519
"Zambia","ZMB",2023,7.09462960303757
"Zimbabwe","ZWE",2000,0.627900021035785
"Zimbabwe","ZWE",2010,4.09763792616167
"Zimbabwe","ZWE",2023,921.535255534972
